ID,score
2052,7.385416666666666
2053,9.308333333333332
2054,5.66
2055,5.69
2056,5.37
2057,3.23
2058,9.22
2059,9.14
2060,9.23
2061,9.06
2062,5.32
2063,9.113999999999999
2064,5.38
2065,5.99
2066,5.11
2067,5.65
2068,9.22
2069,4.17
2070,3.45
2071,4.84
2072,9.2
2073,5.33
2074,9.02
2075,4.68
2076,7.563000000000001
2077,9.23
2078,7.668333333333333
2079,9.236
2080,9.06
2081,7.73
2082,9.291666666666668
2083,5.58
2084,5.92
2085,7.505833333333333
2086,5.54
2087,5.31
2088,7.695
2089,7.635
2090,5.54
2091,5.12
2092,3.41
2093,4.98
2094,9.205
2095,3.58
2096,5.17
2097,7.55
2098,4.34
2099,4.97
2100,2.07
2101,4.15
2102,3.67
2103,5.84
2104,1.85
2105,3.71
2106,7.515000000000001
2107,3.34
2108,5.1
2109,3.64
2110,7.455
2111,5.52
2112,9.03
2113,5.74
2114,5.46
2115,5.16
2116,9.33
2117,9.03
2118,5.01
2119,9.15
2120,7.583333333333334
2121,5.28
2122,5.63
2123,4.44
2124,9.075
2125,5.25
2126,7.505000000000001
2127,4.31
2128,5.38
2129,7.645
2130,3.98
2131,7.725
2132,7.605
2133,5.9
2134,4.86
2135,7.5
2136,5.72
2137,5.33
2138,3.06
2139,9.07
2140,5.46
2141,5.4
2142,5.23
2143,5.26
2144,3.51
2145,7.615
2146,5.97
2147,5.26
2148,5.87
2149,5.7
2150,5.22
2151,5.62
2152,3.43
2153,7.692500000000001
2154,5.77
2155,2.2
2156,5.02
2157,5.28
2158,4.27
2159,9.07
2160,7.645
2161,5.35
2162,6.0
2163,5.73
2164,5.47
2165,4.72
2166,5.77
2167,5.13
2168,5.07
2169,2.96
2170,2.32
2171,7.470000000000001
2172,5.38
2173,9.246666666666668
2174,5.66
2175,3.84
2176,7.49
2177,5.28
2178,6.0
2179,5.58
2180,9.283333333333333
2181,9.02
2182,5.43
2183,5.61
2184,5.7
2185,4.87
2186,7.5
2187,5.06
2188,4.57
2189,5.7
2190,5.55
2191,3.29
2192,5.89
2193,5.88
2194,4.29
2195,4.54
2196,4.94
2197,3.68
2198,5.38
2199,9.07
2200,5.24
2201,5.41
2202,7.6325
2203,9.05
2204,9.17
2205,5.8
2206,3.72
2207,5.73
2208,5.9
2209,7.6925
2210,5.64
2211,5.05
2212,5.72
2213,1.75
2214,4.16
2215,3.61
2216,9.21
2217,9.1
2218,5.44
2219,5.62
2220,9.14
2221,7.4399999999999995
2222,9.04
2223,7.53
2224,5.92
2225,4.99
2226,4.1
2227,4.29
2228,6.0
2229,5.42
2230,4.7
2231,5.46
2232,7.6
2233,5.3
2234,4.4
2235,5.96
2236,5.72
2237,4.99
2238,5.63
2239,7.775
2240,6.0
2241,9.49
2242,2.1
2243,4.02
2244,9.03
2245,4.87
2246,5.97
2247,5.23
2248,4.5
2249,3.53
2250,4.55
2251,5.5
2252,5.52
2253,5.26
2254,5.8
2255,9.11
2256,5.69
2257,4.97
2258,5.84
2259,5.91
2260,5.56
2261,9.015
2262,7.48
2263,5.36
2264,5.18
2265,7.465
2266,5.78
2267,7.550000000000001
2268,4.95
2269,5.43
2270,5.66
2271,4.82
2272,5.93
2273,9.095
2274,4.15
2275,7.565
2276,5.63
2277,5.93
2278,5.71
2279,5.72
2280,4.63
2281,3.77
2282,5.9
2283,5.96
2284,7.533333333333333
2285,5.45
2286,4.97
2287,9.06
2288,3.7
2289,3.18
2290,9.11
2291,5.3
2292,7.561666666666667
2293,5.52
2294,5.0
2295,9.18
2296,3.97
2297,7.78
2298,5.66
2299,4.37
2300,5.15
2301,4.3
2302,5.51
2303,5.94
2304,7.545
2305,9.495
2306,5.95
2307,6.0
2308,3.66
2309,7.67
2310,5.77
2311,5.6
2312,9.29
2313,7.67
2314,5.36
2315,5.94
2316,5.43
2317,4.99
2318,5.29
2319,7.4799999999999995
2320,2.33
2321,4.63
2322,5.02
2323,5.04
2324,5.37
2325,5.51
2326,7.746666666666667
2327,1.83
2328,3.63
2329,9.16
2330,5.24
2331,3.83
2332,5.26
2333,5.26
2334,5.99
2335,3.99
2336,4.71
2337,3.83
2338,1.85
2339,5.18
2340,5.24
2341,3.7
2342,3.35
2343,9.05
2344,5.01
2345,5.33
2346,5.15
2347,2.77
2348,9.17
2349,9.053333333333335
2350,7.6416666666666675
2351,5.87
2352,5.07
2353,5.06
2354,7.505
2355,9.15
2356,4.2
2357,7.395
2358,9.56
2359,5.51
2360,5.93
2361,5.74
2362,5.99
2363,5.42
2364,5.03
2365,3.37
2366,5.61
2367,9.66
2368,5.66
2369,5.2
2370,5.51
2371,2.4
2372,9.18
2373,2.12
2374,5.62
2375,3.14
2376,5.96
2377,4.81
2378,4.34
2379,4.15
2380,7.558333333333334
2381,5.4
2382,5.8
2383,5.66
2384,9.2675
2385,5.32
2386,4.13
2387,5.38
2388,5.55
2389,5.28
2390,4.39
2391,4.8
2392,3.3
2393,5.92
2394,3.81
2395,5.81
2396,3.7
2397,4.68
2398,5.68
2399,9.23
2400,4.99
2401,4.7
2402,6.0
2403,5.13
2404,7.57
2405,3.7
2406,7.585000000000001
2407,4.63
2408,4.81
2409,5.53
2410,5.15
2411,2.1
2412,5.8
2413,9.014
2414,9.15
2415,5.72
2416,7.559166666666666
2417,5.07
2418,4.67
2419,4.91
2420,4.07
2421,5.58
2422,7.48
2423,5.08
2424,5.68
2425,9.0
2426,4.11
2427,5.24
2428,9.1
2429,7.5649999999999995
2430,5.96
2431,4.52
2432,5.08
2433,5.72
2434,4.17
2435,5.05
2436,5.76
2437,6.0
2438,3.8
2439,5.83
2440,5.24
2441,7.475
2442,9.295
2443,5.6
2444,4.55
2445,1.8
2446,9.61
2447,5.97
2448,9.1
2449,5.14
2450,2.93
2451,2.68
2452,3.79
2453,5.64
2454,5.9
2455,4.88
2456,5.97
2457,6.0
2458,5.08
2459,7.526666666666666
2460,5.67
2461,9.49
2462,4.63
2463,3.56
2464,9.036666666666667
2465,4.96
2466,7.7475000000000005
2467,3.26
2468,5.7
2469,4.87
2470,5.32
2471,5.7
2472,4.01
2473,4.63
2474,9.13
2475,5.73
2476,9.425833333333333
2477,5.31
2478,7.555
2479,5.4
2480,5.84
2481,3.93
2482,2.76
2483,4.56
2484,3.58
2485,3.0
2486,7.62375
2487,5.08
2488,5.84
2489,5.49
2490,5.98
2491,4.8
2492,5.27
2493,7.74
2494,7.6025
2495,5.49
2496,5.78
2497,9.045
2498,5.76
2499,5.52
2500,5.82
2501,7.484999999999999
2502,5.47
2503,5.05
2504,5.08
2505,3.1
2506,5.21
2507,3.64
2508,4.47
2509,4.64
2510,5.27
2511,4.56
2512,9.48
2513,7.55
2514,4.41
2515,5.71
2516,5.97
2517,7.65
2518,7.59
2519,5.61
2520,9.7
2521,4.7
2522,5.68
2523,4.22
2524,5.66
2525,7.82
2526,7.523333333333333
2527,9.2
2528,5.29
2529,1.82
2530,5.56
2531,4.17
2532,5.44
2533,5.8
2534,5.64
2535,5.4
2536,7.69
2537,5.63
2538,5.6
2539,9.333333333333334
2540,9.24
2541,5.64
2542,5.79
2543,4.89
2544,3.44
2545,1.99
2546,9.05
2547,2.13
2548,4.16
2549,5.22
2550,4.85
2551,5.25
2552,5.61
2553,3.98
2554,7.82
2555,9.18
2556,5.08
2557,4.55
2558,9.354285714285714
2559,4.52
2560,5.85
2561,7.583333333333333
2562,5.91
2563,4.79
2564,4.5
2565,5.83
2566,2.56
2567,9.26
2568,5.35
2569,9.09
2570,5.87
2571,5.38
2572,9.0125
2573,7.5600000000000005
2574,9.346
2575,5.0
2576,9.302999999999999
2577,7.545
2578,4.93
2579,4.17
2580,5.69
2581,5.27
2582,5.8
2583,5.52
2584,4.58
2585,5.07
2586,9.085
2587,9.076
2588,2.04
2589,4.89
2590,5.74
2591,2.12
2592,9.056000000000001
2593,5.32
2594,4.24
2595,7.625
2596,9.21
2597,9.1
2598,5.25
2599,4.51
2600,5.98
2601,2.8
2602,6.0
2603,5.98
2604,4.64
2605,5.67
2606,5.52
2607,5.15
2608,9.033333333333333
2609,5.93
2610,5.35
2611,5.98
2612,3.55
2613,7.43
2614,4.05
2615,5.0
2616,7.6499999999999995
2617,4.07
2618,9.02
2619,7.609
2620,5.9
2621,5.88
2622,5.29
2623,5.17
2624,5.69
2625,5.21
2626,7.470000000000001
2627,5.39
2628,3.44
2629,5.88
2630,9.04
2631,9.306666666666667
2632,5.0
2633,5.33
2634,9.03
2635,4.11
2636,5.65
2637,9.15
2638,5.54
2639,9.085
2640,5.67
2641,3.53
2642,4.13
2643,4.91
2644,5.88
2645,9.07
2646,9.12
2647,5.57
2648,5.53
2649,5.73
2650,7.525
2651,7.601666666666667
2652,5.33
2653,4.77
2654,5.56
2655,3.28
2656,4.71
2657,5.84
2658,9.3075
2659,4.89
2660,9.1
2661,2.51
2662,9.105
2663,4.84
2664,9.215
2665,4.67
2666,9.146
2667,5.76
2668,3.57
2669,5.59
2670,5.66
2671,5.07
2672,5.65
2673,3.56
2674,9.11
2675,7.625
2676,5.82
2677,5.08
2678,5.27
2679,5.53
2680,4.1
2681,5.44
2682,4.29
2683,5.92
2684,5.67
2685,5.93
2686,4.72
2687,5.84
2688,5.51
2689,4.83
2690,9.4175
2691,9.535
2692,5.75
2693,7.5675
2694,5.61
2695,4.92
2696,7.145
2697,9.055
2698,5.58
2699,1.86
2700,7.5575
2701,5.39
2702,5.36
2703,7.66
2704,5.21
2705,5.16
2706,7.305
2707,4.2
2708,5.19
2709,5.78
2710,4.97
2711,5.9
2712,4.03
2713,4.91
2714,4.88
2715,5.99
2716,4.43
2717,7.7124999999999995
2718,5.99
2719,5.41
2720,9.29
2721,7.5
2722,5.9
2723,4.78
2724,4.7
2725,5.38
2726,4.9
2727,7.526666666666667
2728,5.85
2729,9.07
2730,5.83
2731,2.03
2732,4.48
2733,7.565
2734,4.18
2735,3.7
2736,5.66
2737,7.584
2738,7.655
2739,5.12
2740,5.57
2741,5.79
2742,4.55
2743,5.7
2744,5.76
2745,5.56
2746,7.602499999999999
2747,2.87
2748,3.63
2749,3.49
2750,7.66
2751,3.97
2752,5.15
2753,4.16
2754,7.555
2755,3.93
2756,4.25
2757,4.17
2758,2.69
2759,7.61
2760,5.98
2761,9.015
2762,4.57
2763,5.68
2764,5.59
2765,4.88
2766,7.595000000000001
2767,4.99
2768,5.41
2769,5.39
2770,9.22
2771,2.99
2772,5.98
2773,5.14
2774,7.51
2775,7.61
2776,5.0
2777,5.44
2778,5.96
2779,5.85
2780,9.12
2781,4.99
2782,3.42
2783,7.605
2784,5.42
2785,5.09
2786,9.235
2787,5.52
2788,7.654999999999999
2789,5.61
2790,5.93
2791,5.26
2792,5.22
2793,5.91
2794,5.01
2795,9.03
2796,3.16
2797,4.14
2798,2.46
2799,9.47
2800,3.4
2801,4.9
2802,5.92
2803,5.28
2804,4.99
2805,5.72
2806,5.36
2807,9.376666666666667
2808,7.53
2809,3.01
2810,4.18
2811,4.96
2812,7.514166666666666
2813,5.94
2814,4.96
2815,4.19
2816,4.76
2817,3.46
2818,5.1
2819,3.35
2820,4.28
2821,5.77
2822,7.32
2823,3.4
2824,5.91
2825,5.77
2826,5.36
2827,7.423333333333333
2828,4.99
2829,7.555
2830,9.05
2831,9.17
2832,6.0
2833,3.76
2834,3.34
2835,1.84
2836,5.88
2837,5.95
2838,9.41
2839,4.94
2840,5.05
2841,5.39
2842,5.39
2843,4.2
2844,3.39
2845,5.21
2846,5.93
2847,7.675
2848,5.99
2849,7.555
2850,9.176666666666666
2851,5.55
2852,4.78
2853,7.675
2854,4.69
2855,4.73
2856,9.333333333333334
2857,9.03
2858,5.53
2859,9.283333333333333
2860,3.24
2861,4.98
2862,4.9
2863,4.51
2864,9.04
2865,5.36
2866,9.17
2867,4.05
2868,7.6025
2869,5.61
2870,7.68
2871,5.24
2872,5.74
2873,2.3
2874,3.19
2875,5.92
2876,5.78
2877,5.9
2878,5.78
2879,7.7675
2880,5.87
2881,7.6850000000000005
2882,3.65
2883,5.6
2884,5.94
2885,5.26
2886,7.5216666666666665
2887,3.53
2888,4.46
2889,9.29
2890,7.525
2891,9.03
2892,4.65
2893,7.495
2894,5.04
2895,3.37
2896,5.16
2897,4.15
2898,5.6
2899,5.44
2900,5.38
2901,4.03
2902,5.86
2903,5.87
2904,5.86
2905,4.68
2906,4.43
2907,5.66
2908,5.87
2909,5.14
2910,9.228333333333332
2911,7.5600000000000005
2912,3.37
2913,7.6
2914,5.29
2915,5.71
2916,5.62
2917,5.39
2918,7.8575
2919,4.54
2920,5.09
2921,5.61
2922,4.39
2923,3.59
2924,4.18
2925,7.709999999999999
2926,7.82
2927,7.6850000000000005
2928,5.96
2929,5.89
2930,5.82
2931,5.59
2932,9.3525
2933,9.02
2934,9.185
2935,5.83
2936,5.05
2937,5.38
2938,5.26
2939,7.4399999999999995
2940,3.12
2941,7.495
2942,5.98
2943,5.45
2944,9.188333333333334
2945,4.23
2946,3.27
2947,1.95
2948,5.39
2949,4.58
2950,9.23
2951,9.01
2952,9.174666666666667
2953,3.99
2954,7.605
2955,9.11
2956,5.73
2957,3.86
2958,3.75
2959,5.6
2960,3.17
2961,9.15
2962,9.16
2963,5.67
2964,4.19
2965,4.41
2966,5.37
2967,4.49
2968,7.494999999999999
2969,5.75
2970,9.25
2971,4.51
2972,3.35
2973,5.44
2974,7.628333333333333
2975,5.84
2976,9.19
2977,4.99
2978,4.27
2979,9.69
2980,5.29
2981,9.18
2982,2.42
2983,9.15
2984,3.85
2985,4.29
2986,5.63
2987,7.4591666666666665
2988,4.19
2989,5.22
2990,4.62
2991,5.31
2992,5.72
2993,5.08
2994,5.01
2995,5.61
2996,5.89
2997,4.52
2998,4.03
2999,5.43
3000,4.03
3001,5.46
3002,4.93
3003,9.055
3004,5.43
3005,5.39
3006,5.68
3007,4.52
3008,9.11
3009,4.99
3010,5.64
3011,9.023333333333333
3012,7.53
3013,5.69
3014,3.35
3015,5.04
3016,7.550000000000001
3017,7.555
3018,5.21
3019,7.66
3020,5.34
3021,2.19
3022,5.97
3023,7.615
3024,9.366666666666667
3025,7.61
3026,5.7
3027,7.545
3028,5.11
3029,5.92
3030,5.94
3031,4.7
3032,2.77
3033,9.363333333333333
3034,5.68
3035,1.91
3036,5.53
3037,5.61
3038,5.94
3039,9.06
3040,5.54
3041,9.22
3042,5.33
3043,7.158333333333334
3044,7.7
3045,5.46
3046,4.83
3047,4.9
3048,4.72
3049,9.14
3050,4.72
3051,5.57
3052,5.33
3053,3.65
3054,7.695
3055,4.18
3056,5.49
3057,7.4575000000000005
3058,4.34
3059,6.0
3060,5.36
3061,7.7219999999999995
3062,9.15
3063,4.36
3064,9.37
3065,4.38
3066,4.64
3067,5.87
3068,3.8
3069,2.13
3070,5.77
3071,5.38
3072,4.33
3073,3.33
3074,4.27
3075,9.335
3076,7.52
3077,4.26
3078,4.88
3079,7.6450000000000005
3080,5.6
3081,5.79
3082,7.501250000000001
3083,4.1
3084,5.56
3085,5.56
3086,9.04
3087,3.46
3088,5.36
3089,5.09
3090,5.25
3091,4.84
3092,5.77
3093,4.5
3094,3.64
3095,5.37
3096,9.03
3097,9.18
3098,5.56
3099,7.5600000000000005
3100,5.39
3101,5.03
3102,7.59
3103,7.5
3104,2.04
3105,7.549166666666666
3106,5.95
3107,5.49
3108,4.79
3109,5.95
3110,9.15
3111,3.65
3112,7.615
3113,7.658333333333333
3114,3.69
3115,2.98
3116,4.78
3117,5.31
3118,4.43
3119,4.38
3120,5.8
3121,4.05
3122,7.585
3123,4.46
3124,9.02
3125,9.07
3126,4.38
3127,5.23
3128,9.006
3129,3.54
3130,5.9
3131,4.48
3132,4.23
3133,5.57
3134,9.07
3135,5.45
3136,3.47
3137,4.14
3138,7.67
3139,7.4975
3140,7.779999999999999
3141,5.26
3142,3.87
3143,5.83
3144,5.94
3145,5.72
3146,5.64
3147,9.18
3148,7.541666666666666
3149,4.73
3150,5.81
3151,9.213333333333333
3152,4.56
3153,5.39
3154,4.99
3155,9.015
3156,3.09
3157,7.425
3158,4.01
3159,2.07
3160,7.619999999999999
3161,9.005
3162,4.78
3163,9.2025
3164,7.5649999999999995
3165,5.68
3166,9.09
3167,3.68
3168,3.77
3169,2.83
3170,5.94
3171,7.63
3172,5.45
3173,5.32
3174,5.71
3175,7.619999999999999
3176,4.83
3177,5.93
3178,5.62
3179,3.18
3180,3.6
3181,5.89
3182,5.74
3183,7.460833333333333
3184,9.2
3185,5.71
3186,4.94
3187,7.573333333333332
3188,5.89
3189,5.25
3190,7.43375
3191,5.96
3192,9.06
3193,5.32
3194,9.45
3195,5.89
3196,7.563333333333333
3197,3.19
3198,7.63
3199,5.34
3200,4.79
3201,4.56
3202,5.35
3203,5.93
3204,3.65
3205,4.95
3206,5.46
3207,3.58
3208,3.43
3209,7.6925
3210,9.385
3211,4.68
3212,7.59
3213,4.49
3214,5.89
3215,9.114285714285714
3216,9.05
3217,5.22
3218,5.97
3219,7.5075
3220,7.493
3221,4.15
3222,7.706666666666667
3223,5.43
3224,5.17
3225,3.13
3226,5.54
3227,7.6083333333333325
3228,9.035
3229,7.515
3230,7.415333333333333
3231,5.76
3232,5.88
3233,5.81
3234,4.65
3235,5.45
3236,3.85
3237,5.25
3238,5.52
3239,4.53
3240,7.705
3241,9.166
3242,5.86
3243,5.23
3244,7.274
3245,4.23
3246,5.71
3247,2.57
3248,5.68
3249,5.09
3250,2.92
3251,4.38
3252,3.96
3253,3.33
3254,5.82
3255,4.68
3256,5.07
3257,9.14
3258,7.545
3259,4.19
3260,3.8
3261,5.71
3262,4.94
3263,3.33
3264,7.6225000000000005
3265,3.89
3266,5.15
3267,5.98
3268,4.42
3269,9.44
3270,7.695
3271,7.6575
3272,5.86
3273,5.72
3274,5.44
3275,9.176
3276,5.84
3277,7.575
3278,9.245
3279,3.67
3280,4.33
3281,5.33
3282,9.14
3283,6.0
3284,5.94
3285,5.59
3286,5.89
3287,5.9
3288,5.59
3289,5.76
3290,5.84
3291,7.605
3292,7.433
3293,5.81
3294,7.46
3295,7.681666666666667
3296,5.81
3297,9.06
3298,3.53
3299,4.59
3300,4.27
3301,4.96
3302,4.52
3303,5.75
3304,7.575
3305,3.28
3306,7.6450000000000005
3307,9.03
3308,5.77
3309,5.3
3310,5.84
3311,5.93
3312,5.71
3313,5.9
3314,9.111666666666668
3315,5.31
3316,5.48
3317,5.49
3318,9.18
3319,6.0
3320,5.67
3321,5.63
3322,5.36
3323,7.55625
3324,5.42
3325,5.65
3326,4.89
3327,2.77
3328,7.57
3329,5.37
3330,4.6
3331,3.99
3332,3.22
3333,2.25
3334,5.78
3335,5.9
3336,4.04
3337,9.1
3338,5.67
3339,4.64
3340,5.12
3341,7.545
3342,5.21
3343,7.5775
3344,5.63
3345,7.49
3346,7.615
3347,5.44
3348,5.64
3349,5.41
3350,5.73
3351,5.7
3352,7.505000000000001
3353,5.6
3354,3.42
3355,7.8100000000000005
3356,5.29
3357,3.82
3358,4.97
3359,4.52
3360,4.84
3361,3.18
3362,5.27
3363,9.005
3364,9.205
3365,3.73
3366,5.86
3367,7.553333333333333
3368,3.72
3369,5.75
3370,7.595
3371,6.0
3372,7.595
3373,5.05
3374,4.89
3375,9.161666666666667
3376,5.14
3377,9.06
3378,4.01
3379,9.08
3380,5.51
3381,9.123333333333333
3382,4.27
3383,4.91
3384,5.94
3385,3.89
3386,5.08
3387,4.01
3388,7.529999999999999
3389,4.58
3390,4.94
3391,9.0
3392,3.64
3393,5.67
3394,3.26
3395,5.97
3396,5.19
3397,5.89
3398,5.64
3399,5.42
3400,5.71
3401,5.12
3402,2.33
3403,3.95
3404,9.19
3405,5.0
3406,5.91
3407,4.57
3408,5.91
3409,4.53
3410,5.39
3411,7.6125
3412,5.6
3413,4.04
3414,9.09
3415,9.13
3416,4.65
3417,5.82
3418,7.545
3419,5.26
3420,5.63
3421,5.9
3422,9.21
3423,7.609999999999999
3424,1.98
3425,9.0
3426,5.92
3427,5.89
3428,5.18
3429,5.85
3430,3.71
3431,3.79
3432,4.24
3433,4.85
3434,9.29
3435,9.14
3436,5.39
3437,7.539999999999999
3438,5.69
3439,7.720000000000001
3440,5.32
3441,7.593333333333334
3442,4.11
3443,4.83
3444,5.66
3445,4.35
3446,5.68
3447,4.72
3448,4.59
3449,5.04
3450,9.03
3451,7.57
3452,3.84
3453,3.64
3454,9.2
3455,5.55
3456,4.83
3457,3.92
3458,3.71
3459,4.23
3460,9.0
3461,3.15
3462,3.95
3463,5.53
3464,4.37
3465,4.46
3466,4.86
3467,5.18
3468,4.51
3469,4.91
3470,4.42
3471,5.79
3472,5.22
3473,9.08
3474,5.39
3475,5.2
3476,5.42
3477,5.06
3478,5.99
3479,4.68
3480,4.17
3481,5.73
3482,5.33
3483,4.98
3484,5.6
3485,5.11
3486,5.81
3487,9.023333333333333
3488,5.34
3489,4.71
3490,5.12
3491,5.91
3492,7.51
3493,4.12
3494,5.16
3495,4.9
3496,5.01
3497,4.73
3498,4.49
3499,1.79
3500,4.98
3501,9.11
3502,5.79
3503,4.82
3504,5.73
3505,4.79
3506,4.12
3507,7.635
3508,5.34
3509,5.42
3510,9.18
3511,5.33
3512,5.98
3513,9.335
3514,7.778333333333334
3515,5.91
3516,5.89
3517,5.48
3518,5.67
3519,5.56
3520,9.0
3521,4.03
3522,9.07
3523,2.48
3524,3.68
3525,2.66
3526,5.48
3527,3.95
3528,5.21
3529,7.1375
3530,4.61
3531,9.61
3532,5.77
3533,9.02
3534,5.06
3535,3.21
3536,9.16
3537,9.28
3538,5.23
3539,5.15
3540,5.99
3541,7.615
3542,5.18
3543,5.3
3544,5.38
3545,5.36
3546,5.83
3547,5.8
3548,9.52
3549,4.38
3550,5.37
3551,7.5
3552,5.16
3553,9.0
3554,5.55
3555,5.3
3556,5.56
3557,4.31
3558,2.25
3559,4.49
3560,5.63
3561,5.87
3562,5.17
3563,4.89
3564,9.19
3565,4.1
3566,7.621666666666666
3567,3.93
3568,5.99
3569,5.71
3570,3.98
3571,3.97
3572,4.68
3573,7.6425
3574,9.07
3575,4.53
3576,5.66
3577,5.7
3578,5.93
3579,9.04
3580,5.65
3581,5.79
3582,5.33
3583,7.565
3584,3.77
3585,5.64
3586,5.19
3587,4.88
3588,4.82
3589,5.9
3590,4.45
3591,4.99
3592,5.77
3593,4.2
3594,5.57
3595,3.9
3596,5.66
3597,5.66
3598,7.67
3599,4.62
3600,5.76
3601,7.635
3602,7.672499999999999
3603,9.148333333333333
3604,5.13
3605,4.98
3606,9.04
3607,2.02
3608,5.93
3609,9.28
3610,5.66
3611,9.65
3612,5.56
3613,5.18
3614,9.0
3615,9.345
3616,7.6375
3617,3.61
3618,5.49
3619,4.93
3620,4.78
3621,5.18
3622,5.67
3623,3.97
3624,5.2
3625,7.6975
3626,5.87
3627,7.494999999999999
3628,3.44
3629,5.58
3630,5.93
3631,5.04
3632,4.34
3633,5.19
3634,7.475
3635,5.31
3636,4.52
3637,5.54
3638,5.93
