ID,score
2998,4
2999,5
3000,4
3001,5
3002,5
3003,9
3004,5
3005,5
3006,6
3007,5
3008,9
3009,5
3010,6
3011,9
3012,8
3013,6
3014,3
3015,5
3016,8
3017,8
3018,5
3019,8
3020,5
3021,2
3022,6
3023,8
3024,9
3025,8
3026,6
3027,8
3028,5
3029,6
3030,6
3031,5
3032,3
3033,9
3034,6
3035,2
3036,6
3037,6
3038,6
3039,9
3040,6
3041,9
3042,5
3043,7
3044,8
3045,5
3046,5
3047,5
3048,5
3049,9
3050,5
3051,6
3052,5
3053,4
3054,8
3055,4
3056,5
3057,7
3058,4
3059,6
3060,5
3061,8
3062,9
3063,4
3064,9
3065,4
3066,5
3067,6
3068,4
3069,2
3070,6
3071,5
3072,4
3073,3
3074,4
3075,9
3076,8
3077,4
3078,5
3079,8
3080,6
3081,6
3082,8
3083,4
3084,6
3085,6
3086,9
3087,3
3088,5
3089,5
3090,5
3091,5
3092,6
3093,4
3094,4
3095,5
3096,9
3097,9
3098,6
3099,8
3100,5
3101,5
3102,8
3103,8
3104,2
3105,8
3106,6
3107,5
3108,5
3109,6
3110,9
3111,4
3112,8
3113,8
3114,4
3115,3
3116,5
3117,5
3118,4
3119,4
3120,6
3121,4
3122,8
3123,4
3124,9
3125,9
3126,4
3127,5
3128,9
3129,4
3130,6
3131,4
3132,4
3133,6
3134,9
3135,5
3136,3
3137,4
3138,8
3139,7
3140,8
3141,5
3142,4
3143,6
3144,6
3145,6
3146,6
3147,9
3148,8
3149,5
3150,6
3151,9
3152,5
3153,5
3154,5
3155,9
3156,3
3157,7
3158,4
3159,2
3160,8
3161,9
3162,5
3163,9
3164,8
3165,6
3166,9
3167,4
3168,4
3169,3
3170,6
3171,8
3172,5
3173,5
3174,6
3175,8
3176,5
3177,6
3178,6
3179,3
3180,4
3181,6
3182,6
3183,7
3184,9
3185,6
3186,5
3187,8
3188,6
3189,5
3190,7
3191,6
3192,9
3193,5
3194,9
3195,6
3196,8
3197,3
3198,8
3199,5
3200,5
3201,5
3202,5
3203,6
3204,4
3205,5
3206,5
3207,4
3208,3
3209,8
3210,9
3211,5
3212,8
3213,4
3214,6
3215,9
3216,9
3217,5
3218,6
3219,8
3220,7
3221,4
3222,8
3223,5
3224,5
3225,3
3226,6
3227,8
3228,9
3229,8
3230,7
3231,6
3232,6
3233,6
3234,5
3235,5
3236,4
3237,5
3238,6
3239,5
3240,8
3241,9
3242,6
3243,5
3244,7
3245,4
3246,6
3247,3
3248,6
3249,5
3250,3
3251,4
3252,4
3253,3
3254,6
3255,5
3256,5
3257,9
3258,8
3259,4
3260,4
3261,6
3262,5
3263,3
3264,8
3265,4
3266,5
3267,6
3268,4
3269,9
3270,8
3271,8
3272,6
3273,6
3274,5
3275,9
3276,6
3277,8
3278,9
3279,4
3280,4
3281,5
3282,9
3283,6
3284,6
3285,6
3286,6
3287,6
3288,6
3289,6
3290,6
3291,8
3292,7
3293,6
3294,7
3295,8
3296,6
3297,9
3298,4
3299,5
3300,4
3301,5
3302,5
3303,6
3304,8
3305,3
3306,8
3307,9
3308,6
3309,5
3310,6
3311,6
3312,6
3313,6
3314,9
3315,5
3316,5
3317,5
3318,9
3319,6
3320,6
3321,6
3322,5
3323,8
3324,5
3325,6
3326,5
3327,3
3328,8
3329,5
3330,5
3331,4
3332,3
3333,2
3334,6
3335,6
3336,4
3337,9
3338,6
3339,5
3340,5
3341,8
3342,5
3343,8
3344,6
3345,7
3346,8
3347,5
3348,6
3349,5
3350,6
3351,6
3352,8
3353,6
3354,3
3355,8
3356,5
3357,4
3358,5
3359,5
3360,5
3361,3
3362,5
3363,9
3364,9
3365,4
3366,6
3367,8
3368,4
3369,6
3370,8
3371,6
3372,8
3373,5
3374,5
3375,9
3376,5
3377,9
3378,4
3379,9
3380,6
3381,9
3382,4
3383,5
3384,6
3385,4
3386,5
3387,4
3388,8
3389,5
3390,5
3391,9
3392,4
3393,6
3394,3
3395,6
3396,5
3397,6
3398,6
3399,5
3400,6
3401,5
3402,2
3403,4
3404,9
3405,5
3406,6
3407,5
3408,6
3409,5
3410,5
3411,8
3412,6
3413,4
3414,9
3415,9
3416,5
3417,6
3418,8
3419,5
3420,6
3421,6
3422,9
3423,8
3424,2
3425,9
3426,6
3427,6
3428,5
3429,6
3430,4
3431,4
3432,4
3433,5
3434,9
3435,9
3436,5
3437,8
3438,6
3439,8
3440,5
3441,8
3442,4
3443,5
3444,6
3445,4
3446,6
3447,5
3448,5
3449,5
3450,9
3451,8
3452,4
3453,4
3454,9
3455,6
3456,5
3457,4
3458,4
3459,4
3460,9
3461,3
3462,4
3463,6
3464,4
3465,4
3466,5
3467,5
3468,5
3469,5
3470,4
3471,6
3472,5
3473,9
3474,5
3475,5
3476,5
3477,5
3478,6
3479,5
3480,4
3481,6
3482,5
3483,5
3484,6
3485,5
3486,6
3487,9
3488,5
3489,5
3490,5
3491,6
3492,8
3493,4
3494,5
3495,5
3496,5
3497,5
3498,4
3499,2
3500,5
3501,9
3502,6
3503,5
3504,6
3505,5
3506,4
3507,8
3508,5
3509,5
3510,9
3511,5
3512,6
3513,9
3514,8
3515,6
3516,6
3517,5
3518,6
3519,6
3520,9
3521,4
3522,9
3523,2
3524,4
3525,3
3526,5
3527,4
3528,5
3529,7
3530,5
3531,10
3532,6
3533,9
3534,5
3535,3
3536,9
3537,9
3538,5
3539,5
3540,6
3541,8
3542,5
3543,5
3544,5
3545,5
3546,6
3547,6
3548,10
3549,4
3550,5
3551,8
3552,5
3553,9
3554,6
3555,5
3556,6
3557,4
3558,2
3559,4
3560,6
3561,6
3562,5
3563,5
3564,9
3565,4
3566,8
3567,4
3568,6
3569,6
3570,4
3571,4
3572,5
3573,8
3574,9
3575,5
3576,6
3577,6
3578,6
3579,9
3580,6
3581,6
3582,5
3583,8
3584,4
3585,6
3586,5
3587,5
3588,5
3589,6
3590,4
3591,5
3592,6
3593,4
3594,6
3595,4
3596,6
3597,6
3598,8
3599,5
3600,6
3601,8
3602,8
3603,9
3604,5
3605,5
3606,9
3607,2
3608,6
3609,9
3610,6
3611,10
3612,6
3613,5
3614,9
3615,9
3616,8
3617,4
3618,5
3619,5
3620,5
3621,5
3622,6
3623,4
3624,5
3625,8
3626,6
3627,7
3628,3
3629,6
3630,6
3631,5
3632,4
3633,5
3634,7
3635,5
3636,5
3637,6
3638,6
